0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,10.0,620.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,343.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,347.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,30.0,12.0,1037.0,robotics
0.0,0.0,0.0,1.0,2.0,6.0,1.0,26.0,10.0,727.0,robotics
0.0,0.0,0.0,1.0,1.0,1.0,1.0,23.0,5.0,582.0,robotics
0.0,0.0,0.0,0.0,2.0,9.0,15.0,30.0,11.0,1208.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,438.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,336.0,robotics
0.0,0.0,0.0,1.0,1.0,2.0,4.0,20.0,8.0,1568.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,46.0,8.0,654.0,robotics
0.0,0.0,0.0,1.0,2.0,0.0,2.0,27.0,7.0,398.0,robotics
0.0,0.0,0.0,1.0,4.0,1.0,4.0,21.0,17.0,1287.0,robotics
0.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,9.0,624.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,182.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,9.0,454.0,robotics
0.0,0.0,292.0,1.0,0.0,0.0,5.0,20.0,2.0,255.0,robotics
0.0,0.0,0.0,32.0,8.0,4.0,6.0,35.0,11.0,787.0,robotics
0.0,0.0,0.0,1.0,0.0,4.0,0.0,36.0,9.0,783.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,9.0,57.0,24.0,3278.0,robotics
0.0,0.0,0.0,0.0,3.0,1.0,10.0,5.0,15.0,1028.0,robotics
0.0,0.0,0.0,1.0,1.0,3.0,8.0,36.0,5.0,480.0,robotics
0.0,0.0,0.0,0.0,4.0,3.0,8.0,49.0,19.0,1661.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,5.0,519.0,robotics
0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,6.0,387.0,robotics
0.0,0.0,0.0,1.0,4.0,0.0,4.0,22.0,7.0,1055.0,robotics
0.0,0.0,0.0,1.0,5.0,0.0,4.0,36.0,10.0,644.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robotics
0.0,0.0,0.0,0.0,8.0,0.0,5.0,2.0,10.0,318.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,4.0,229.0,robotics
0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,17.0,2021.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,23.0,5.0,370.0,robotics
0.0,0.0,0.0,16.0,0.0,1.0,0.0,6.0,8.0,921.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,609.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,4.0,423.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,624.0,robotics
0.0,0.0,0.0,1.0,2.0,0.0,2.0,22.0,4.0,331.0,robotics
0.0,0.0,0.0,1.0,2.0,3.0,29.0,29.0,10.0,941.0,robotics
0.0,0.0,0.0,2.0,3.0,0.0,1.0,38.0,14.0,1628.0,robotics
0.0,0.0,0.0,1.0,2.0,0.0,4.0,28.0,7.0,720.0,robotics
0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0,9.0,1166.0,robotics
0.0,0.0,0.0,1.0,3.0,5.0,15.0,107.0,22.0,2755.0,robotics
0.0,0.0,0.0,0.0,1.0,8.0,14.0,24.0,9.0,485.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,6.0,614.0,robotics
0.0,0.0,0.0,1.0,5.0,14.0,8.0,80.0,22.0,1795.0,robotics
0.0,0.0,0.0,1.0,2.0,0.0,3.0,61.0,10.0,748.0,robotics
0.0,0.0,0.0,1.0,3.0,0.0,4.0,36.0,7.0,666.0,robotics
0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,16.0,951.0,robotics
0.0,0.0,0.0,0.0,3.0,0.0,6.0,26.0,13.0,1709.0,robotics
0.0,0.0,0.0,5.0,2.0,0.0,3.0,79.0,16.0,955.0,robotics
0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,9.0,389.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,432.0,robotics
0.0,0.0,0.0,0.0,4.0,0.0,8.0,46.0,15.0,2403.0,robotics
0.0,0.0,0.0,4.0,2.0,9.0,10.0,35.0,8.0,903.0,robotics
0.0,0.0,0.0,1.0,2.0,2.0,3.0,20.0,14.0,930.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0,565.0,robotics
0.0,0.0,0.0,1.0,10.0,56.0,12.0,83.0,26.0,1254.0,robotics
0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,5.0,1085.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,94.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,153.0,robotics
0.0,0.0,0.0,3.0,2.0,1.0,3.0,23.0,14.0,1187.0,robotics
0.0,0.0,0.0,3.0,5.0,1.0,11.0,6.0,12.0,1358.0,robotics
0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,10.0,1055.0,robotics
0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,449.0,robotics
0.0,0.0,0.0,7.0,5.0,1.0,3.0,12.0,17.0,1040.0,robotics
0.0,0.0,0.0,0.0,5.0,1.0,5.0,12.0,19.0,1762.0,robotics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,8.0,545.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,394.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,412.0,robotics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,222.0,robotics
0.0,0.0,0.0,1.0,3.0,1.0,8.0,44.0,20.0,1552.0,robotics
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,780.0,robotics
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,156.0,robotics
0.0,0.0,0.0,1.0,2.0,2.0,2.0,43.0,12.0,1097.0,robotics
0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,9.0,613.0,robotics
0.0,0.0,0.0,2.0,8.0,5.0,24.0,52.0,38.0,3052.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,318.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8.0,481.0,robotics
0.0,0.0,0.0,0.0,3.0,0.0,5.0,33.0,9.0,422.0,robotics
0.0,0.0,0.0,1.0,7.0,3.0,9.0,21.0,26.0,1492.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,11.0,21.0,12.0,1577.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,7.0,640.0,robotics
0.0,0.0,0.0,0.0,3.0,5.0,12.0,34.0,21.0,2150.0,robotics
0.0,0.0,0.0,0.0,6.0,1.0,9.0,4.0,17.0,1136.0,robotics
0.0,0.0,0.0,1.0,2.0,5.0,8.0,0.0,8.0,721.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,556.0,robotics
0.0,0.0,0.0,1.0,3.0,1.0,3.0,35.0,16.0,1267.0,robotics
0.0,0.0,0.0,1.0,2.0,7.0,11.0,31.0,10.0,1065.0,robotics
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,1474.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,246.0,robotics
0.0,0.0,0.0,0.0,3.0,6.0,8.0,5.0,9.0,1256.0,robotics
0.0,0.0,0.0,1.0,6.0,0.0,5.0,59.0,14.0,653.0,robotics
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,627.0,robotics
0.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,8.0,530.0,robotics
0.0,0.0,0.0,4.0,1.0,5.0,9.0,38.0,10.0,738.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,165.0,robotics
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,198.0,robotics
0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,14.0,1323.0,robotics
0.0,0.0,0.0,0.0,7.0,3.0,9.0,37.0,28.0,2836.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,robotics
0.0,0.0,0.0,2.0,6.0,1.0,8.0,30.0,12.0,980.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,20.0,3.0,275.0,robotics
0.0,0.0,0.0,4.0,1.0,1.0,13.0,22.0,13.0,1977.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,3.0,23.0,7.0,621.0,robotics
0.0,0.0,0.0,1.0,2.0,0.0,2.0,21.0,6.0,595.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,291.0,robotics
0.0,0.0,0.0,0.0,6.0,1.0,7.0,29.0,22.0,2161.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,258.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0,6.0,594.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,5.0,26.0,7.0,1433.0,robotics
0.0,0.0,0.0,3.0,4.0,1.0,6.0,50.0,19.0,1328.0,robotics
0.0,0.0,0.0,1.0,1.0,6.0,9.0,61.0,17.0,2221.0,robotics
0.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,5.0,415.0,robotics
0.0,0.0,0.0,1.0,1.0,0.0,3.0,39.0,13.0,1407.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,471.0,robotics
0.0,0.0,0.0,1.0,3.0,0.0,4.0,40.0,5.0,395.0,robotics
0.0,0.0,0.0,2.0,4.0,2.0,4.0,3.0,10.0,1281.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,352.0,robotics
0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,361.0,robotics
0.0,0.0,0.0,0.0,7.0,3.0,7.0,53.0,26.0,2230.0,robotics
0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,5.0,684.0,robotics
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,139.0,robotics
0.0,0.0,0.0,0.0,1.0,5.0,8.0,43.0,10.0,541.0,robotics
0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,12.0,651.0,robotics
0.0,0.0,0.0,4.0,4.0,2.0,5.0,0.0,12.0,1020.0,robotics
0.0,0.0,0.0,3.0,1.0,2.0,4.0,5.0,9.0,665.0,robotics
0.0,0.0,0.0,1.0,7.0,1.0,17.0,23.0,12.0,1505.0,robotics
